Re_State_FIPS_Code,Re_County_FIPS_Code,Re_State_Name,Re_County_Name,Wo_State_FIPS_Code,Wo_County_FIPS_Code,Wo_State_Name,Wo_County_Name,Workers_in_Commuting_Flow,Margin_of _Error
051,177,Virginia,Spotsylvania County,051,109,Virginia,Louisa County,368,122
051,177,Virginia,Spotsylvania County,051,135,Virginia,Nottoway County,2,15
051,177,Virginia,Spotsylvania County,051,137,Virginia,Orange County,714,188
051,177,Virginia,Spotsylvania County,051,149,Virginia,Prince George County,48,52
051,177,Virginia,Spotsylvania County,051,153,Virginia,Prince William County,3896,509
051,177,Virginia,Spotsylvania County,051,165,Virginia,Rockingham County,26,37
051,177,Virginia,Spotsylvania County,051,171,Virginia,Shenandoah County,3,6
051,177,Virginia,Spotsylvania County,051,177,Virginia,Spotsylvania County,26524,1148
051,177,Virginia,Spotsylvania County,051,179,Virginia,Stafford County,8554,634
051,177,Virginia,Spotsylvania County,051,187,Virginia,Warren County,10,18
051,177,Virginia,Spotsylvania County,051,193,Virginia,Westmoreland County,151,108
051,177,Virginia,Spotsylvania County,051,199,Virginia,York County,11,18
051,177,Virginia,Spotsylvania County,051,510,Virginia,Alexandria city,629,165
051,177,Virginia,Spotsylvania County,051,540,Virginia,Charlottesville city,127,136
051,177,Virginia,Spotsylvania County,051,600,Virginia,Fairfax city,165,88
051,177,Virginia,Spotsylvania County,051,610,Virginia,Falls Church city,17,22
051,177,Virginia,Spotsylvania County,051,630,Virginia,Fredericksburg city,9591,621
051,177,Virginia,Spotsylvania County,051,670,Virginia,Hopewell city,19,23
051,177,Virginia,Spotsylvania County,051,680,Virginia,Lynchburg city,11,16
051,177,Virginia,Spotsylvania County,051,683,Virginia,Manassas city,305,129
051,177,Virginia,Spotsylvania County,051,700,Virginia,Newport News city,17,26
051,177,Virginia,Spotsylvania County,051,710,Virginia,Norfolk city,129,166
051,177,Virginia,Spotsylvania County,051,730,Virginia,Petersburg city,21,36
051,177,Virginia,Spotsylvania County,051,760,Virginia,Richmond city,499,148
051,177,Virginia,Spotsylvania County,051,770,Virginia,Roanoke city,32,38
051,177,Virginia,Spotsylvania County,051,800,Virginia,Suffolk city,17,28
051,177,Virginia,Spotsylvania County,051,810,Virginia,Virginia Beach city,16,24
051,179,Virginia,Stafford County,051,001,Virginia,Accomack County,18,28
051,179,Virginia,Stafford County,051,003,Virginia,Albemarle County,17,26
051,179,Virginia,Stafford County,051,013,Virginia,Arlington County,2950,462
051,179,Virginia,Stafford County,051,033,Virginia,Caroline County,71,58
051,179,Virginia,Stafford County,051,041,Virginia,Chesterfield County,196,112
051,179,Virginia,Stafford County,051,047,Virginia,Culpeper County,167,111
051,179,Virginia,Stafford County,051,057,Virginia,Essex County,20,33
051,179,Virginia,Stafford County,051,059,Virginia,Fairfax County,8676,701
051,179,Virginia,Stafford County,051,061,Virginia,Fauquier County,374,158
051,179,Virginia,Stafford County,051,065,Virginia,Fluvanna County,12,18
051,179,Virginia,Stafford County,051,075,Virginia,Goochland County,59,79
051,179,Virginia,Stafford County,051,085,Virginia,Hanover County,149,83
051,179,Virginia,Stafford County,051,087,Virginia,Henrico County,43,32
051,179,Virginia,Stafford County,051,099,Virginia,King George County,1037,199
051,179,Virginia,Stafford County,051,107,Virginia,Loudoun County,634,186
051,179,Virginia,Stafford County,051,137,Virginia,Orange County,235,206
051,179,Virginia,Stafford County,051,149,Virginia,Prince George County,124,118
051,179,Virginia,Stafford County,051,153,Virginia,Prince William County,12573,871
051,179,Virginia,Stafford County,051,165,Virginia,Rockingham County,17,26
051,179,Virginia,Stafford County,051,177,Virginia,Spotsylvania County,3767,473
051,179,Virginia,Stafford County,051,179,Virginia,Stafford County,28524,1252
051,179,Virginia,Stafford County,051,187,Virginia,Warren County,16,26
051,179,Virginia,Stafford County,051,193,Virginia,Westmoreland County,56,47
051,179,Virginia,Stafford County,051,510,Virginia,Alexandria city,1700,356
051,179,Virginia,Stafford County,051,540,Virginia,Charlottesville city,10,16
051,179,Virginia,Stafford County,051,600,Virginia,Fairfax city,391,137
051,179,Virginia,Stafford County,051,610,Virginia,Falls Church city,121,86
051,179,Virginia,Stafford County,051,630,Virginia,Fredericksburg city,5348,663
051,179,Virginia,Stafford County,051,683,Virginia,Manassas city,394,130
051,179,Virginia,Stafford County,051,685,Virginia,Manassas Park city,40,36
051,179,Virginia,Stafford County,051,730,Virginia,Petersburg city,73,80
051,179,Virginia,Stafford County,051,760,Virginia,Richmond city,321,178
051,179,Virginia,Stafford County,051,790,Virginia,Staunton city,37,38
051,179,Virginia,Stafford County,051,810,Virginia,Virginia Beach city,27,44
051,179,Virginia,Stafford County,051,830,Virginia,Williamsburg city,13,23
051,179,Virginia,Stafford County,051,840,Virginia,Winchester city,56,67
051,181,Virginia,Surry County,051,013,Virginia,Arlington County,23,27
051,181,Virginia,Surry County,051,036,Virginia,Charles City County,9,15
051,181,Virginia,Surry County,051,041,Virginia,Chesterfield County,88,47
051,181,Virginia,Surry County,051,053,Virginia,Dinwiddie County,45,47
051,181,Virginia,Surry County,051,085,Virginia,Hanover County,1,4
051,181,Virginia,Surry County,051,087,Virginia,Henrico County,16,15
051,181,Virginia,Surry County,051,093,Virginia,Isle of Wight County,131,75
051,181,Virginia,Surry County,051,095,Virginia,James City County,439,123
051,181,Virginia,Surry County,051,127,Virginia,New Kent County,23,28
051,181,Virginia,Surry County,051,135,Virginia,Nottoway County,1,17
051,181,Virginia,Surry County,051,149,Virginia,Prince George County,93,56
051,181,Virginia,Surry County,051,175,Virginia,Southampton County,37,30
051,181,Virginia,Surry County,051,181,Virginia,Surry County,715,136
051,181,Virginia,Surry County,051,183,Virginia,Sussex County,255,100
051,181,Virginia,Surry County,051,199,Virginia,York County,38,35
051,181,Virginia,Surry County,051,550,Virginia,Chesapeake city,105,74
051,181,Virginia,Surry County,051,620,Virginia,Franklin city,3,6
051,181,Virginia,Surry County,051,650,Virginia,Hampton city,36,28
051,181,Virginia,Surry County,051,670,Virginia,Hopewell city,64,39
051,181,Virginia,Surry County,051,700,Virginia,Newport News city,208,85
051,181,Virginia,Surry County,051,710,Virginia,Norfolk city,53,46
051,181,Virginia,Surry County,051,730,Virginia,Petersburg city,76,49
051,181,Virginia,Surry County,051,740,Virginia,Portsmouth city,94,61
051,181,Virginia,Surry County,051,760,Virginia,Richmond city,222,89
051,181,Virginia,Surry County,051,800,Virginia,Suffolk city,36,37
051,181,Virginia,Surry County,051,810,Virginia,Virginia Beach city,3,7
051,181,Virginia,Surry County,051,830,Virginia,Williamsburg city,109,53
051,183,Virginia,Sussex County,051,036,Virginia,Charles City County,13,20
051,183,Virginia,Sussex County,051,041,Virginia,Chesterfield County,358,135
051,183,Virginia,Sussex County,051,053,Virginia,Dinwiddie County,207,109
051,183,Virginia,Sussex County,051,065,Virginia,Fluvanna County,21,32
051,183,Virginia,Sussex County,051,075,Virginia,Goochland County,3,7
051,183,Virginia,Sussex County,051,081,Virginia,Greensville County,131,68
051,183,Virginia,Sussex County,051,085,Virginia,Hanover County,16,24
051,183,Virginia,Sussex County,051,087,Virginia,Henrico County,96,69
051,183,Virginia,Sussex County,051,093,Virginia,Isle of Wight County,58,31
051,183,Virginia,Sussex County,051,095,Virginia,James City County,56,56
051,183,Virginia,Sussex County,051,149,Virginia,Prince George County,393,115
051,183,Virginia,Sussex County,051,161,Virginia,Roanoke County,4,8
051,183,Virginia,Sussex County,051,175,Virginia,Southampton County,120,78
051,183,Virginia,Sussex County,051,181,Virginia,Surry County,110,61
051,183,Virginia,Sussex County,051,183,Virginia,Sussex County,1616,229
051,183,Virginia,Sussex County,051,199,Virginia,York County,11,14
051,183,Virginia,Sussex County,051,510,Virginia,Alexandria city,27,30
051,183,Virginia,Sussex County,051,550,Virginia,Chesapeake city,1,4
051,183,Virginia,Sussex County,051,570,Virginia,Colonial Heights city,162,76
051,183,Virginia,Sussex County,051,595,Virginia,Emporia city,86,51
051,183,Virginia,Sussex County,051,620,Virginia,Franklin city,32,52
051,183,Virginia,Sussex County,051,650,Virginia,Hampton city,7,11
051,183,Virginia,Sussex County,051,670,Virginia,Hopewell city,50,31
051,183,Virginia,Sussex County,051,700,Virginia,Newport News city,337,308
051,183,Virginia,Sussex County,051,710,Virginia,Norfolk city,86,75
051,183,Virginia,Sussex County,051,730,Virginia,Petersburg city,152,69
051,183,Virginia,Sussex County,051,740,Virginia,Portsmouth city,15,16
051,183,Virginia,Sussex County,051,760,Virginia,Richmond city,52,33
051,183,Virginia,Sussex County,051,800,Virginia,Suffolk city,44,43
051,183,Virginia,Sussex County,051,810,Virginia,Virginia Beach city,8,8
051,183,Virginia,Sussex County,051,830,Virginia,Williamsburg city,59,54
051,185,Virginia,Tazewell County,051,021,Virginia,Bland County,164,107
051,185,Virginia,Tazewell County,051,023,Virginia,Botetourt County,19,33
051,185,Virginia,Tazewell County,051,027,Virginia,Buchanan County,603,165
051,185,Virginia,Tazewell County,051,035,Virginia,Carroll County,9,16
051,185,Virginia,Tazewell County,051,051,Virginia,Dickenson County,48,67
051,185,Virginia,Tazewell County,051,071,Virginia,Giles County,4,7
051,185,Virginia,Tazewell County,051,121,Virginia,Montgomery County,25,29
051,185,Virginia,Tazewell County,051,161,Virginia,Roanoke County,32,28
051,185,Virginia,Tazewell County,051,167,Virginia,Russell County,562,183
051,185,Virginia,Tazewell County,051,173,Virginia,Smyth County,223,128
051,185,Virginia,Tazewell County,051,185,Virginia,Tazewell County,9609,542
051,185,Virginia,Tazewell County,051,191,Virginia,Washington County,81,61
051,185,Virginia,Tazewell County,051,195,Virginia,Wise County,50,59
051,185,Virginia,Tazewell County,051,197,Virginia,Wythe County,79,53
051,185,Virginia,Tazewell County,051,520,Virginia,Bristol city,18,22
051,185,Virginia,Tazewell County,051,640,Virginia,Galax city,37,57
051,185,Virginia,Tazewell County,051,760,Virginia,Richmond city,6,9
051,185,Virginia,Tazewell County,051,770,Virginia,Roanoke city,19,28
051,185,Virginia,Tazewell County,051,810,Virginia,Virginia Beach city,3,7
051,187,Virginia,Warren County,051,003,Virginia,Albemarle County,22,25
051,187,Virginia,Warren County,051,013,Virginia,Arlington County,111,71
051,187,Virginia,Warren County,051,023,Virginia,Botetourt County,5,12
051,187,Virginia,Warren County,051,043,Virginia,Clarke County,240,112
051,187,Virginia,Warren County,051,047,Virginia,Culpeper County,48,51
051,187,Virginia,Warren County,051,059,Virginia,Fairfax County,2160,356
051,187,Virginia,Warren County,051,061,Virginia,Fauquier County,677,160
051,187,Virginia,Warren County,051,069,Virginia,Frederick County,1546,313
051,187,Virginia,Warren County,051,107,Virginia,Loudoun County,1052,258
051,187,Virginia,Warren County,051,133,Virginia,Northumberland County,12,18
051,187,Virginia,Warren County,051,139,Virginia,Page County,56,37
051,187,Virginia,Warren County,051,153,Virginia,Prince William County,1594,397
051,187,Virginia,Warren County,051,157,Virginia,Rappahannock County,199,133
051,187,Virginia,Warren County,051,171,Virginia,Shenandoah County,318,107
051,187,Virginia,Warren County,051,177,Virginia,Spotsylvania County,3,6
051,187,Virginia,Warren County,051,187,Virginia,Warren County,8934,679
051,187,Virginia,Warren County,051,510,Virginia,Alexandria city,85,105
051,187,Virginia,Warren County,051,600,Virginia,Fairfax city,212,101
051,187,Virginia,Warren County,051,610,Virginia,Falls Church city,25,27
051,187,Virginia,Warren County,051,660,Virginia,Harrisonburg city,9,16
051,187,Virginia,Warren County,051,683,Virginia,Manassas city,235,114
051,187,Virginia,Warren County,051,685,Virginia,Manassas Park city,67,53
051,187,Virginia,Warren County,051,840,Virginia,Winchester city,857,195
051,191,Virginia,Washington County,051,003,Virginia,Albemarle County,6,8
051,191,Virginia,Washington County,051,027,Virginia,Buchanan County,151,120
051,191,Virginia,Washington County,051,051,Virginia,Dickenson County,62,44
051,191,Virginia,Washington County,051,087,Virginia,Henrico County,10,15
051,191,Virginia,Washington County,051,121,Virginia,Montgomery County,35,41
051,191,Virginia,Washington County,051,135,Virginia,Nottoway County,54,83
051,191,Virginia,Washington County,051,155,Virginia,Pulaski County,41,52
051,191,Virginia,Washington County,051,161,Virginia,Roanoke County,13,20
051,191,Virginia,Washington County,051,167,Virginia,Russell County,637,200
051,191,Virginia,Washington County,051,169,Virginia,Scott County,40,60
051,191,Virginia,Washington County,051,173,Virginia,Smyth County,1313,231
051,191,Virginia,Washington County,051,179,Virginia,Stafford County,15,22
051,191,Virginia,Washington County,051,185,Virginia,Tazewell County,154,83
051,191,Virginia,Washington County,051,191,Virginia,Washington County,14576,884
051,191,Virginia,Washington County,051,195,Virginia,Wise County,194,107
051,191,Virginia,Washington County,051,197,Virginia,Wythe County,119,57
051,191,Virginia,Washington County,051,520,Virginia,Bristol city,2889,569
051,191,Virginia,Washington County,051,595,Virginia,Emporia city,21,34
051,191,Virginia,Washington County,051,750,Virginia,Radford city,44,70
051,191,Virginia,Washington County,051,760,Virginia,Richmond city,13,16
051,191,Virginia,Washington County,051,770,Virginia,Roanoke city,26,32
051,193,Virginia,Westmoreland County,051,013,Virginia,Arlington County,14,25
051,193,Virginia,Westmoreland County,051,033,Virginia,Caroline County,38,44
051,193,Virginia,Westmoreland County,051,057,Virginia,Essex County,132,73
051,193,Virginia,Westmoreland County,051,059,Virginia,Fairfax County,101,76
051,193,Virginia,Westmoreland County,051,085,Virginia,Hanover County,9,13
051,193,Virginia,Westmoreland County,051,087,Virginia,Henrico County,53,41
051,193,Virginia,Westmoreland County,051,099,Virginia,King George County,1306,312
051,193,Virginia,Westmoreland County,051,103,Virginia,Lancaster County,4,8
051,193,Virginia,Westmoreland County,051,107,Virginia,Loudoun County,47,37
051,193,Virginia,Westmoreland County,051,133,Virginia,Northumberland County,64,64
051,193,Virginia,Westmoreland County,051,153,Virginia,Prince William County,142,96
051,193,Virginia,Westmoreland County,051,159,Virginia,Richmond County,533,178
051,193,Virginia,Westmoreland County,051,177,Virginia,Spotsylvania County,302,144
051,193,Virginia,Westmoreland County,051,179,Virginia,Stafford County,315,123
051,193,Virginia,Westmoreland County,051,193,Virginia,Westmoreland County,2720,428
051,193,Virginia,Westmoreland County,051,510,Virginia,Alexandria city,72,56
051,193,Virginia,Westmoreland County,051,550,Virginia,Chesapeake city,5,9
051,193,Virginia,Westmoreland County,051,630,Virginia,Fredericksburg city,206,111
051,193,Virginia,Westmoreland County,051,683,Virginia,Manassas city,25,29
051,193,Virginia,Westmoreland County,051,760,Virginia,Richmond city,124,101
051,195,Virginia,Wise County,051,027,Virginia,Buchanan County,9,15
051,195,Virginia,Wise County,051,051,Virginia,Dickenson County,533,176
051,195,Virginia,Wise County,051,087,Virginia,Henrico County,13,19
051,195,Virginia,Wise County,051,105,Virginia,Lee County,239,122
051,195,Virginia,Wise County,051,161,Virginia,Roanoke County,40,48
051,195,Virginia,Wise County,051,167,Virginia,Russell County,144,72
